left_pokemon_type_1,left_pokemon_type_2,left_pokemon_fast_move,left_pokemon_charge_move_1,left_pokemon_charge_move_2,left_pokemon_fast_move_type,left_pokemon_charge_move_1_type,left_pokemon_charge_move_2_type,left_pokemon_dex,left_pokemon_attack,left_pokemon_defense,left_pokemon_stamina,left_pokemon_overall,right_pokemon_type_1,right_pokemon_type_2,right_pokemon_fast_move,right_pokemon_charge_move_1,right_pokemon_charge_move_2,right_pokemon_fast_move_type,right_pokemon_charge_move_1_type,right_pokemon_charge_move_2_type,right_pokemon_dex,right_pokemon_attack,right_pokemon_defense,right_pokemon_stamina,right_pokemon_overall,winner
2.0,8.0,123.0,55.0,4.0,2,2,8,630,92.3,149.2,176,91.8,1.0,16.0,121.0,218.0,296.0,16,16,1,557,111.8,120.2,127,61.2,0
2.0,13.0,123.0,26.0,60.0,2,13,11,264,114.6,112.2,152,68.9,8.0,2.0,129.0,101.0,218.0,2,8,16,962,128.0,115.3,118,80.9,1
15.0,0.0,15.0,201.0,230.0,15,15,9,196,147.6,104.1,98,63.1,4.0,0.0,124.0,293.0,95.0,4,4,7,523,137.7,95.5,123,62.9,1
10.0,2.0,29.0,143.0,104.0,2,10,2,274,125.2,78.1,157,65.2,15.0,0.0,104.0,111.0,164.0,15,10,5,488,93.2,158.3,163,81.0,0
4.0,13.0,137.0,32.0,183.0,4,3,4,695,137.1,112.0,105,76.4,2.0,12.0,123.0,19.0,104.0,2,12,2,461,143.1,103.4,106,65.8,0
15.0,0.0,15.0,205.0,213.0,15,15,13,96,87.4,126.9,142,55.2,9.0,10.0,119.0,192.0,295.0,9,10,13,781,139.8,109.3,105,75.2,1
18.0,0.0,139.0,260.0,230.0,18,18,9,818,154.0,89.6,105,55.3,18.0,12.0,105.0,249.0,131.0,15,18,12,131,104.7,114.0,179,93.0,1
6.0,0.0,36.0,143.0,47.0,1,10,6,865,145.9,107.4,98,83.1,6.0,18.0,20.0,11.0,276.0,6,18,10,128,127.8,123.1,111,80.7,0
13.0,8.0,126.0,101.0,79.0,17,8,11,22,132.6,102.7,124,59.5,15.0,0.0,104.0,111.0,164.0,15,10,5,488,93.2,158.3,163,81.0,1
14.0,0.0,99.0,245.0,60.0,14,14,11,33,124.2,103.7,140,70.0,13.0,0.0,86.0,277.0,297.0,13,13,4,233,123.7,115.7,127,64.9,0
7.0,6.0,25.0,95.0,216.0,7,7,16,256,131.0,99.6,131,71.0,4.0,17.0,134.0,62.0,153.0,4,4,17,82,144.7,112.8,95,79.1,0
13.0,8.0,126.0,242.0,171.0,17,8,9,441,140.4,78.4,145,51.6,14.0,13.0,95.0,188.0,245.0,11,14,14,945,134.9,106.5,115,77.7,0
10.0,2.0,123.0,143.0,104.0,2,10,2,275,134.2,87.7,142,73.6,10.0,0.0,89.0,111.0,228.0,10,10,10,492,117.9,122.3,131,64.6,1
16.0,18.0,36.0,49.0,253.0,1,6,16,689,120.4,133.1,115,84.2,10.0,14.0,136.0,105.0,245.0,10,10,14,3,122.5,121.9,122,82.2,1
10.0,0.0,89.0,111.0,228.0,10,10,10,492,117.9,122.3,131,64.6,1.0,17.0,8.0,41.0,139.0,1,1,17,413,105.2,150.9,134,85.2,1
10.0,6.0,136.0,105.0,258.0,10,10,6,652,119.9,124.6,125,82.4,6.0,0.0,97.0,34.0,253.0,14,6,16,533,124.8,99.8,143,67.2,1
15.0,0.0,104.0,92.0,230.0,15,7,9,65,157.0,103.1,88,58.5,17.0,8.0,126.0,31.0,242.0,17,8,8,227,106.2,163.1,122,82.9,0
8.0,17.0,116.0,242.0,139.0,11,8,17,823,107.6,128.1,151,91.6,10.0,13.0,89.0,82.0,276.0,10,11,10,930,129.9,115.5,115,67.1,0
10.0,15.0,11.0,227.0,200.0,10,10,15,103,136.7,93.7,128,56.2,18.0,11.0,93.0,166.0,224.0,11,11,18,340,107.6,107.6,178,86.4,1
14.0,8.0,3.0,188.0,230.0,8,14,9,169,121.8,115.7,130,68.9,10.0,2.0,83.0,172.0,105.0,10,2,10,908,141.6,95.0,118,72.1,0
18.0,0.0,95.0,146.0,260.0,11,18,18,961,151.8,107.2,90,61.0,13.0,8.0,106.0,31.0,101.0,13,8,8,397,131.9,91.6,135,76.5,1
15.0,0.0,15.0,201.0,230.0,15,15,9,196,147.6,104.1,98,63.1,13.0,8.0,38.0,7.0,31.0,8,8,8,18,117.2,113.8,143,79.0,1
1.0,0.0,130.0,240.0,58.0,13,1,5,314,111.1,136.8,132,58.5,14.0,18.0,97.0,36.0,246.0,14,18,14,748,92.3,222.0,118,88.1,0
13.0,8.0,3.0,101.0,47.0,8,8,6,628,134.3,94.1,132,63.8,15.0,0.0,104.0,262.0,187.0,15,13,5,77,134.8,109.4,113,58.7,1
18.0,0.0,139.0,11.0,4.0,18,18,8,913,124.7,103.1,139,70.9,13.0,0.0,145.0,26.0,84.0,13,13,11,289,139.3,83.6,138,20.2,0
10.0,0.0,136.0,105.0,4.0,10,10,8,497,110.2,143.6,128,84.2,7.0,3.0,77.0,74.0,182.0,7,3,7,776,114.2,153.0,112,78.9,1
13.0,0.0,36.0,47.0,172.0,1,6,2,335,144.8,87.1,122,78.2,18.0,10.0,7.0,224.0,111.0,18,18,10,271,106.7,112.6,142,61.8,1
5.0,0.0,136.0,58.0,200.0,10,5,15,669,103.4,113.4,119,53.0,3.0,9.0,4.0,230.0,180.0,9,9,3,886,131.0,92.6,141,68.2,0
13.0,0.0,40.0,291.0,86.0,9,16,10,351,113.4,119.6,146,80.6,14.0,13.0,95.0,188.0,245.0,11,14,14,945,134.9,106.5,115,77.7,1
9.0,10.0,4.0,111.0,104.0,9,10,2,710,115.1,116.8,119,74.3,4.0,0.0,134.0,293.0,230.0,4,4,9,243,130.9,110.1,118,79.4,1
7.0,0.0,30.0,95.0,226.0,7,7,11,244,128.8,96.2,141,66.9,9.0,0.0,105.0,55.0,237.0,15,2,9,200,124.1,119.0,122,73.8,1
13.0,0.0,129.0,262.0,276.0,2,13,10,162,116.1,105.4,158,89.5,18.0,0.0,93.0,13.0,122.0,11,18,13,118,116.0,105.0,120,57.1,1
4.0,9.0,4.0,273.0,176.0,9,4,9,479,133.6,123.0,102,69.3,10.0,0.0,136.0,105.0,84.0,10,10,11,154,111.5,138.4,130,82.1,0
13.0,0.0,106.0,262.0,60.0,13,13,11,133,100.0,108.4,135,59.4,4.0,10.0,134.0,273.0,176.0,4,4,9,479,129.2,143.2,93,61.6,0
18.0,1.0,8.0,285.0,40.0,1,18,18,752,97.9,176.1,133,88.6,10.0,14.0,1.0,143.0,245.0,14,10,14,71,135.8,94.8,128,86.7,1
15.0,8.0,23.0,101.0,5.0,3,8,8,249,102.4,165.0,129,74.5,7.0,13.0,77.0,95.0,52.0,7,7,2,667,121.1,106.1,143,79.3,0
18.0,12.0,75.0,137.0,146.0,12,12,18,91,119.7,166.0,94,68.5,5.0,0.0,130.0,86.0,77.0,13,10,5,684,104.2,112.6,145,50.5,0
16.0,17.0,112.0,253.0,43.0,16,16,11,805,119.4,169.8,92,68.3,7.0,1.0,25.0,148.0,52.0,7,1,2,851,129.3,98.3,136,76.8,0
9.0,10.0,40.0,230.0,227.0,9,9,10,711,117.0,153.4,106,79.8,17.0,5.0,28.0,139.0,187.0,5,17,5,303,125.9,121.2,117,77.4,1
18.0,5.0,7.0,131.0,187.0,18,12,5,184,93.7,134.1,190,88.9,12.0,9.0,40.0,19.0,230.0,9,12,9,478,122.6,115.6,128,85.3,1
14.0,2.0,97.0,52.0,276.0,14,2,10,435,121.7,95.2,157,80.2,1.0,8.0,8.0,81.0,4.0,1,6,8,166,101.9,161.2,134,83.2,1
6.0,0.0,97.0,26.0,34.0,14,13,6,539,141.0,99.8,113,63.5,18.0,14.0,1.0,224.0,246.0,14,18,14,73,110.1,139.9,132,86.0,1
13.0,0.0,119.0,262.0,47.0,9,13,6,217,140.3,89.1,128,82.3,11.0,16.0,95.0,32.0,253.0,11,3,16,112,126.7,102.4,136,76.1,1
16.0,3.0,23.0,71.0,9.0,3,3,16,696,127.6,106.3,129,75.9,15.0,0.0,15.0,230.0,270.0,15,9,4,97,103.7,140.8,148,74.8,1
6.0,0.0,81.0,49.0,213.0,6,6,13,67,127.7,97.2,141,81.8,2.0,17.0,36.0,172.0,296.0,1,2,1,624,132.0,107.8,118,80.5,1
2.0,8.0,123.0,55.0,4.0,2,2,8,630,92.3,149.2,176,91.8,17.0,15.0,15.0,64.0,58.0,15,17,5,385,120.5,119.4,129,74.7,1
18.0,0.0,86.0,175.0,113.0,13,18,14,224,132.9,103.2,123,56.0,13.0,0.0,129.0,4.0,131.0,2,8,12,352,115.6,142.2,117,75.9,1
2.0,7.0,25.0,52.0,97.0,7,2,7,228,140.3,82.3,120,63.5,18.0,6.0,143.0,47.0,11.0,8,6,18,914,137.9,97.1,121,72.4,0
1.0,8.0,36.0,296.0,191.0,1,1,16,416,109.1,143.3,131,86.5,2.0,6.0,16.0,104.0,270.0,6,2,4,560,110.4,155.4,117,79.7,1
13.0,6.0,130.0,258.0,251.0,13,6,13,759,125.2,90.8,157,65.4,18.0,11.0,93.0,82.0,245.0,11,11,14,537,120.3,101.5,152,70.5,1
18.0,12.0,75.0,137.0,79.0,12,12,11,87,102.9,133.8,158,83.8,13.0,0.0,130.0,26.0,43.0,13,13,11,446,104.0,95.2,218,76.9,0
11.0,16.0,95.0,43.0,251.0,11,11,13,111,113.4,110.2,158,72.8,5.0,0.0,14.0,205.0,164.0,5,15,5,700,118.9,121.2,131,78.0,1
9.0,10.0,4.0,111.0,104.0,9,10,2,710,113.4,115.1,133,78.7,7.0,0.0,30.0,95.0,226.0,7,7,11,244,128.8,96.2,141,66.9,1
13.0,8.0,36.0,143.0,4.0,1,10,8,83,116.8,109.2,131,83.5,13.0,8.0,143.0,31.0,101.0,8,8,8,627,126.3,91.1,153,72.5,0
6.0,2.0,81.0,47.0,172.0,6,6,2,675,134.5,92.0,134,89.5,7.0,0.0,77.0,95.0,293.0,7,7,4,78,134.7,110.9,111,77.9,0
1.0,8.0,8.0,41.0,238.0,1,1,1,12,126.7,111.9,124,59.2,15.0,8.0,3.0,7.0,4.0,8,8,8,741,130.9,101.4,128,61.2,0
6.0,15.0,104.0,133.0,81.0,15,12,6,308,106.9,139.5,141,85.6,7.0,9.0,31.0,28.0,232.0,7,11,9,105,110.8,145.0,126,87.3,1
18.0,0.0,139.0,13.0,137.0,18,18,12,86,84.0,114.3,149,63.9,1.0,16.0,36.0,296.0,253.0,1,1,16,900,144.2,105.1,102,77.1,0
12.0,0.0,75.0,279.0,172.0,12,12,2,615,116.5,136.2,121,73.3,18.0,0.0,7.0,211.0,285.0,18,18,18,98,148.1,110.4,92,58.2,1
6.0,9.0,16.0,209.0,47.0,6,9,6,979,123.9,106.3,137,86.8,6.0,8.0,16.0,101.0,31.0,6,8,8,145,135.2,106.2,115,69.6,0
1.0,0.0,36.0,47.0,296.0,1,6,1,127,141.3,111.5,101,76.9,16.0,0.0,95.0,258.0,156.0,11,6,16,526,127.2,118.4,116,69.1,1
10.0,0.0,136.0,111.0,245.0,10,10,14,114,125.0,121.7,117,65.6,10.0,5.0,4.0,164.0,227.0,9,5,10,756,116.8,132.3,124,73.2,0
10.0,8.0,28.0,4.0,86.0,5,8,10,189,97.0,153.5,155,87.5,14.0,0.0,99.0,245.0,60.0,14,14,11,33,124.2,103.7,140,70.0,1
2.0,0.0,129.0,52.0,188.0,2,2,14,262,125.9,104.3,134,81.3,12.0,0.0,102.0,133.0,146.0,12,12,18,614,134.9,94.6,129,69.6,1
7.0,0.0,81.0,92.0,273.0,6,7,4,467,141.4,103.4,108,76.3,11.0,8.0,36.0,4.0,60.0,1,8,11,207,108.0,146.2,130,92.3,0
18.0,0.0,36.0,125.0,154.0,1,18,1,503,129.0,102.2,132,92.3,11.0,0.0,95.0,79.0,218.0,11,11,16,529,139.5,81.9,141,74.9,1
12.0,0.0,102.0,19.0,26.0,12,12,13,975,120.7,75.9,203,80.6,15.0,0.0,49.0,205.0,230.0,6,15,9,579,127.6,93.7,147,51.1,0
13.0,0.0,114.0,26.0,273.0,16,13,4,241,105.4,135.5,148,81.7,6.0,7.0,20.0,95.0,276.0,6,7,10,128,127.8,123.1,111,72.9,0
16.0,11.0,112.0,32.0,253.0,16,3,16,95,84.0,207.6,105,64.8,15.0,5.0,105.0,230.0,200.0,15,9,15,122,132.2,145.7,88,66.6,0
11.0,2.0,95.0,52.0,84.0,11,2,11,553,133.9,94.8,132,72.9,13.0,0.0,14.0,13.0,273.0,5,18,4,573,135.5,95.9,127,62.5,0
18.0,0.0,7.0,211.0,285.0,18,18,18,98,148.1,110.4,92,58.2,7.0,16.0,25.0,216.0,97.0,7,16,7,58,131.9,89.9,142,68.2,0
1.0,16.0,121.0,218.0,296.0,16,16,1,557,111.8,120.2,127,61.2,10.0,11.0,108.0,105.0,253.0,10,10,16,389,120.5,117.6,131,66.8,0
11.0,9.0,95.0,235.0,81.0,11,9,6,623,133.9,96.7,129,87.3,15.0,0.0,147.0,230.0,213.0,15,9,13,325,117.6,115.1,140,40.1,1
13.0,0.0,40.0,291.0,86.0,9,16,10,351,113.4,119.6,146,80.6,14.0,18.0,1.0,13.0,245.0,14,18,14,690,104.2,104.2,127,70.5,1
1.0,10.0,8.0,86.0,240.0,1,10,1,541,106.7,147.9,133,72.1,18.0,12.0,105.0,249.0,131.0,15,18,12,131,104.7,114.0,179,93.0,0
12.0,0.0,4.0,19.0,99.0,9,12,17,584,131.5,116.8,110,62.7,18.0,14.0,99.0,295.0,285.0,14,13,18,72,94.1,137.8,113,60.2,1
7.0,8.0,3.0,7.0,4.0,8,8,8,741,130.9,101.4,128,65.6,10.0,14.0,1.0,245.0,164.0,14,14,5,44,122.6,114.9,130,70.7,1
16.0,0.0,16.0,253.0,201.0,6,16,15,745,134.3,101.0,123,63.6,15.0,0.0,119.0,293.0,205.0,9,4,15,151,120.5,119.4,129,83.1,0
13.0,0.0,106.0,262.0,60.0,13,13,11,133,100.0,108.4,135,59.4,18.0,0.0,36.0,13.0,296.0,1,18,1,502,123.8,99.4,147,86.1,0
16.0,15.0,105.0,216.0,200.0,15,16,15,338,119.8,108.8,143,74.2,16.0,8.0,112.0,216.0,82.0,16,16,11,142,135.0,103.9,118,65.3,0
18.0,0.0,119.0,125.0,131.0,9,18,12,160,123.3,118.0,124,91.8,11.0,8.0,36.0,4.0,60.0,1,8,11,207,108.0,146.2,130,92.3,1
3.0,0.0,21.0,72.0,32.0,3,3,3,895,121.9,62.7,241,87.6,7.0,0.0,77.0,216.0,182.0,7,16,7,555,151.3,71.4,137,69.5,0
13.0,0.0,16.0,26.0,216.0,6,13,16,288,117.7,112.7,144,71.7,17.0,0.0,92.0,273.0,284.0,17,4,13,600,114.1,137.0,125,76.3,0
12.0,0.0,4.0,137.0,238.0,9,12,1,583,124.1,119.3,122,69.9,16.0,0.0,95.0,258.0,156.0,11,6,16,526,127.2,118.4,116,69.1,1
10.0,2.0,29.0,143.0,104.0,2,10,2,274,125.2,78.1,157,65.2,4.0,17.0,137.0,293.0,161.0,4,4,17,462,134.9,120.1,102,83.4,1
3.0,0.0,139.0,167.0,74.0,18,18,3,705,115.2,132.6,127,64.7,13.0,0.0,130.0,26.0,276.0,13,13,10,916,110.9,110.3,166,78.7,1
7.0,0.0,81.0,92.0,273.0,6,7,4,467,141.4,103.4,108,76.3,16.0,4.0,114.0,293.0,215.0,16,4,16,76,125.2,121.7,117,76.8,1
13.0,0.0,106.0,62.0,128.0,13,4,13,137,120.8,114.7,134,67.1,3.0,12.0,74.0,19.0,71.0,12,12,3,996,125.2,84.9,149,72.2,1
9.0,10.0,4.0,111.0,104.0,9,10,2,710,114.3,116.0,126,76.4,3.0,9.0,4.0,32.0,230.0,9,3,9,887,143.6,97.3,112,81.2,1
7.0,0.0,30.0,293.0,201.0,7,4,15,59,132.7,104.0,122,78.5,16.0,0.0,129.0,253.0,79.0,2,16,11,745,144.6,92.0,117,63.5,1
14.0,2.0,97.0,52.0,245.0,14,2,14,88,123.6,86.0,171,76.2,12.0,0.0,74.0,19.0,26.0,12,12,13,713,112.9,142.5,124,79.6,0
18.0,0.0,21.0,127.0,24.0,3,18,12,117,132.6,114.5,111,53.8,12.0,11.0,102.0,135.0,118.0,12,12,11,221,121.1,98.2,155,82.1,0
7.0,0.0,81.0,92.0,273.0,6,7,4,467,141.4,103.4,108,76.3,1.0,6.0,16.0,282.0,154.0,6,6,1,214,134.7,107.9,114,67.6,1
13.0,0.0,20.0,279.0,103.0,6,12,6,428,112.1,146.4,121,70.8,18.0,5.0,7.0,131.0,187.0,18,12,5,184,93.7,134.1,190,88.9,0
18.0,0.0,95.0,166.0,26.0,11,11,13,422,99.2,100.8,166,68.4,10.0,0.0,89.0,111.0,228.0,10,10,10,492,117.9,122.3,131,64.6,0
6.0,17.0,32.0,270.0,230.0,6,4,9,448,145.8,95.6,110,77.9,10.0,8.0,83.0,227.0,86.0,10,10,10,722,98.3,95.8,154,53.0,0
13.0,8.0,126.0,31.0,78.0,17,8,8,85,144.4,99.1,108,58.5,13.0,0.0,130.0,26.0,43.0,13,13,11,446,104.0,95.2,218,76.9,0
5.0,0.0,14.0,201.0,26.0,5,15,13,927,113.1,156.9,111,85.3,15.0,0.0,15.0,201.0,230.0,15,15,9,196,147.6,104.1,98,63.1,1
7.0,0.0,77.0,95.0,293.0,7,7,4,78,134.7,110.9,111,77.9,15.0,5.0,28.0,26.0,293.0,5,13,4,78,134.7,110.9,111,77.9,1
13.0,0.0,95.0,251.0,52.0,11,13,2,115,115.9,112.8,148,77.3,4.0,13.0,137.0,32.0,183.0,4,3,4,695,137.1,112.0,105,76.4,0
15.0,0.0,15.0,201.0,230.0,15,15,9,196,147.6,104.1,98,63.1,16.0,0.0,121.0,253.0,215.0,16,16,16,524,114.3,105.0,135,55.0,1
7.0,0.0,25.0,182.0,84.0,7,7,11,324,107.6,151.3,127,73.6,18.0,4.0,139.0,260.0,273.0,18,18,4,171,104.8,104.8,194,85.1,0
16.0,10.0,1.0,9.0,111.0,14,16,10,345,100.8,138.6,151,80.9,2.0,0.0,123.0,55.0,187.0,2,2,5,510,140.9,89.3,126,58.0,0
7.0,15.0,77.0,205.0,95.0,7,15,7,936,133.6,110.6,114,85.9,18.0,6.0,143.0,47.0,11.0,8,6,18,914,137.9,97.1,121,72.4,1
6.0,0.0,16.0,47.0,279.0,6,6,12,237,121.7,151.3,100,74.5,13.0,8.0,38.0,7.0,31.0,8,8,8,18,117.2,113.8,143,79.0,1
2.0,14.0,99.0,13.0,230.0,14,18,9,211,129.5,111.3,120,82.3,18.0,0.0,139.0,13.0,11.0,18,18,18,728,113.4,99.2,127,63.3,0
17.0,5.0,28.0,139.0,187.0,5,17,5,303,125.9,121.2,117,77.4,10.0,14.0,99.0,287.0,144.0,14,7,10,407,143.1,114.9,95,80.4,0
10.0,13.0,89.0,82.0,276.0,10,11,10,929,119.3,121.8,129,71.8,1.0,0.0,141.0,41.0,1.0,18,1,14,617,143.2,84.3,129,53.4,0
18.0,16.0,139.0,260.0,9.0,18,18,16,564,113.9,132.0,130,67.2,18.0,2.0,123.0,172.0,224.0,2,2,18,342,144.5,96.9,110,71.1,1
7.0,6.0,25.0,97.0,147.0,7,7,6,391,129.6,95.4,139,68.8,9.0,10.0,4.0,111.0,104.0,9,10,2,710,115.1,116.8,119,74.3,1
3.0,9.0,4.0,32.0,230.0,9,3,9,887,143.6,97.3,112,81.2,9.0,0.0,4.0,81.0,235.0,9,6,9,477,119.8,172.9,90,91.1,0
7.0,0.0,81.0,92.0,34.0,6,7,6,240,139.5,95.8,120,72.9,11.0,16.0,95.0,32.0,220.0,11,3,16,464,126.8,105.5,132,77.9,1
15.0,10.0,89.0,227.0,144.0,10,10,10,251,120.5,119.4,129,61.7,6.0,0.0,87.0,26.0,34.0,6,13,6,538,110.3,107.8,170,52.4,1
3.0,12.0,74.0,19.0,71.0,12,12,3,998,136.2,96.2,125,74.5,18.0,11.0,93.0,82.0,285.0,11,11,18,536,116.6,101.6,162,72.4,0
7.0,0.0,25.0,95.0,251.0,7,7,13,77,134.8,109.4,113,71.1,14.0,0.0,97.0,245.0,89.0,14,14,1,803,119.7,113.6,137,68.1,0
14.0,0.0,99.0,188.0,273.0,14,14,4,30,110.9,113.4,157,81.1,14.0,2.0,97.0,55.0,1.0,14,2,14,89,117.3,111.3,146,74.5,0
3.0,0.0,21.0,13.0,295.0,3,18,13,148,126.0,111.0,127,83.5,13.0,0.0,84.0,262.0,49.0,9,13,6,216,130.2,90.8,142,65.0,1
14.0,0.0,97.0,188.0,295.0,14,14,13,336,138.8,89.5,130,71.2,4.0,17.0,134.0,89.0,293.0,4,1,4,777,132.1,105.6,121,89.8,0
6.0,0.0,20.0,47.0,276.0,6,6,10,128,127.8,123.1,111,76.1,13.0,0.0,129.0,262.0,276.0,2,13,10,162,116.1,105.4,158,89.5,1
4.0,12.0,134.0,273.0,24.0,4,4,12,479,129.2,143.2,93,61.6,17.0,16.0,92.0,218.0,267.0,17,16,4,306,116.1,154.0,107,80.8,1
4.0,0.0,1.0,62.0,52.0,14,4,2,603,123.2,110.9,133,71.7,18.0,0.0,139.0,11.0,4.0,18,18,8,913,124.7,103.1,139,70.9,0
11.0,0.0,95.0,276.0,26.0,11,10,13,232,125.8,112.0,126,83.6,2.0,6.0,16.0,104.0,270.0,6,2,4,560,110.4,155.4,117,79.7,1
18.0,6.0,16.0,224.0,137.0,6,18,12,62,116.5,119.7,138,79.8,6.0,0.0,130.0,26.0,52.0,13,13,2,674,123.3,100.2,147,57.9,1
3.0,15.0,21.0,71.0,149.0,3,3,15,381,138.4,112.9,103,70.9,4.0,0.0,106.0,273.0,111.0,13,4,10,312,116.8,126.8,129,68.7,0
4.0,14.0,1.0,293.0,194.0,14,4,6,849,140.8,94.3,119,83.5,16.0,8.0,143.0,9.0,71.0,8,16,3,567,160.6,81.4,106,64.3,0
13.0,0.0,129.0,4.0,131.0,2,8,12,352,115.6,142.2,117,75.9,13.0,8.0,143.0,242.0,171.0,8,8,9,164,105.3,120.2,167,76.8,0
11.0,16.0,95.0,32.0,253.0,11,3,16,112,126.7,102.4,136,76.1,6.0,0.0,87.0,120.0,34.0,6,6,6,619,143.6,93.8,116,36.3,1
18.0,0.0,139.0,11.0,131.0,18,18,12,8,107.9,137.8,139,80.6,7.0,9.0,25.0,92.0,293.0,7,7,4,157,139.6,105.1,109,77.3,0
10.0,14.0,1.0,245.0,186.0,14,14,10,45,129.1,110.9,121,68.8,18.0,0.0,74.0,40.0,224.0,12,18,18,245,107.4,141.9,137,81.1,0
10.0,0.0,136.0,105.0,84.0,10,10,11,154,111.5,138.4,130,82.1,11.0,17.0,93.0,216.0,84.0,11,16,11,618,101.8,127.9,169,85.3,1
13.0,8.0,11.0,78.0,215.0,10,8,16,733,137.3,96.8,122,60.5,3.0,0.0,21.0,13.0,295.0,3,18,13,148,126.0,111.0,127,83.5,1
13.0,0.0,130.0,276.0,122.0,13,10,13,128,125.1,118.9,120,66.4,3.0,11.0,23.0,52.0,84.0,3,2,11,718,138.1,119.1,98,64.4,0
1.0,8.0,36.0,4.0,172.0,1,8,2,123,134.9,110.7,111,79.5,13.0,0.0,95.0,251.0,52.0,11,13,2,115,115.9,112.8,148,77.3,0
13.0,10.0,29.0,293.0,276.0,2,4,10,586,130.1,103.1,128,57.1,18.0,11.0,93.0,125.0,244.0,11,18,14,260,123.0,108.6,136,86.4,1
11.0,16.0,95.0,32.0,220.0,11,3,16,464,126.8,105.5,132,77.9,12.0,5.0,102.0,289.0,58.0,12,12,5,38,115.1,133.6,126,84.5,1
18.0,11.0,93.0,125.0,244.0,11,18,14,260,123.0,108.6,136,86.4,7.0,3.0,77.0,74.0,182.0,7,3,7,776,114.2,153.0,112,78.9,0
15.0,5.0,14.0,205.0,192.0,5,15,10,858,144.0,116.5,93,69.9,7.0,8.0,77.0,101.0,31.0,7,8,8,663,122.1,114.7,131,85.4,0
4.0,0.0,133.0,201.0,293.0,4,15,4,310,142.5,91.3,120,73.0,6.0,0.0,16.0,81.0,38.0,6,6,2,534,134.6,93.3,132,73.6,1
13.0,8.0,38.0,7.0,31.0,8,8,8,18,117.2,113.8,143,79.0,11.0,8.0,93.0,82.0,216.0,11,11,16,645,139.9,100.5,114,70.2,1
16.0,8.0,143.0,9.0,71.0,8,16,3,567,160.6,81.4,106,64.3,9.0,10.0,4.0,111.0,104.0,9,10,2,710,111.8,113.4,141,80.8,1
18.0,11.0,93.0,82.0,245.0,11,11,14,537,120.3,101.5,152,70.5,17.0,5.0,4.0,104.0,187.0,9,2,5,707,119.0,134.2,118,83.7,1
13.0,6.0,119.0,258.0,251.0,9,6,13,760,130.4,85.6,154,78.6,2.0,6.0,29.0,282.0,104.0,2,6,2,559,120.4,122.1,126,70.4,1
6.0,0.0,16.0,47.0,34.0,6,6,6,891,136.6,95.6,125,66.9,7.0,13.0,77.0,95.0,55.0,7,7,2,668,135.0,98.0,125,74.5,1
17.0,0.0,134.0,65.0,258.0,4,17,6,809,121.5,107.8,141,87.3,14.0,2.0,99.0,52.0,13.0,14,2,18,452,118.5,136.5,117,85.8,1
11.0,17.0,95.0,166.0,139.0,11,11,17,51,148.9,111.5,90,79.1,9.0,8.0,40.0,137.0,230.0,9,12,9,425,110.9,79.8,186,79.4,0
13.0,0.0,20.0,279.0,103.0,6,12,6,428,112.1,146.4,121,70.8,18.0,0.0,139.0,11.0,262.0,18,18,13,419,143.8,81.1,133,69.3,0
18.0,5.0,7.0,131.0,187.0,18,12,5,184,93.7,134.1,190,88.9,3.0,0.0,23.0,32.0,260.0,3,3,18,612,151.1,95.7,102,73.8,1
13.0,15.0,15.0,38.0,276.0,15,2,10,765,110.9,131.2,139,81.1,18.0,16.0,7.0,191.0,215.0,18,16,16,222,109.3,141.6,133,72.0,0
18.0,0.0,139.0,26.0,285.0,18,13,18,366,124.4,126.0,105,63.6,7.0,0.0,25.0,287.0,182.0,7,7,7,38,115.1,133.6,126,84.8,0
10.0,12.0,102.0,137.0,86.0,12,12,10,460,117.9,111.4,143,80.7,10.0,13.0,89.0,82.0,276.0,10,11,10,930,129.9,115.5,115,67.1,1
10.0,6.0,89.0,4.0,15.0,10,8,6,724,129.6,106.9,124,65.2,18.0,0.0,7.0,260.0,4.0,18,18,8,657,135.4,99.2,123,67.5,1
1.0,8.0,8.0,41.0,238.0,1,1,1,12,126.7,111.9,124,59.2,4.0,17.0,134.0,89.0,293.0,4,1,4,777,132.1,105.6,121,89.8,1
13.0,15.0,15.0,201.0,276.0,15,15,10,203,129.1,102.7,129,75.1,15.0,8.0,104.0,101.0,31.0,15,8,8,144,134.1,108.3,115,75.9,0
1.0,17.0,10.0,172.0,276.0,17,2,10,212,137.9,110.3,106,87.2,5.0,17.0,28.0,187.0,43.0,5,5,11,959,107.3,136.3,143,88.3,1
15.0,8.0,23.0,101.0,5.0,3,8,8,249,102.4,165.0,129,74.5,7.0,6.0,31.0,47.0,21.0,7,6,7,392,136.7,100.4,118,65.6,1
4.0,8.0,3.0,7.0,4.0,8,8,8,741,130.9,101.4,128,66.2,4.0,13.0,137.0,32.0,183.0,4,3,4,695,137.1,112.0,105,76.4,0
9.0,14.0,119.0,235.0,245.0,9,9,14,94,156.6,94.3,97,80.7,15.0,0.0,4.0,205.0,230.0,9,15,9,358,120.2,120.2,129,74.1,1
5.0,0.0,147.0,61.0,262.0,15,5,13,35,102.5,103.4,157,39.5,14.0,0.0,79.0,244.0,55.0,1,14,2,109,112.6,131.1,113,57.8,0
12.0,16.0,102.0,216.0,137.0,12,16,12,713,117.0,134.7,121,76.3,18.0,5.0,14.0,61.0,125.0,5,5,18,730,131.9,116.8,110,75.9,1
